cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+063|west=-0017,63,-17,5551.380453395630,71.980275481937,1,06,21,4,0.190476190476,30b798fa29b0af6411acf41be043d0fc38f82f24d1d36b20ef44f153947ad8a3,3,yes,0.028571428571,product_of_first_order_probabilities
rgi7.0|global|south=+066|west=-0023,66,-23,4963.708778146484,146.311180971085,1,06,21,4,0.190476190476,315750b32cb8a127d7166947e01ee8b814bfb191fe54a4e556efb850d046e043,4,yes,0.028571428571,product_of_first_order_probabilities
rgi7.0|global|south=+078|west=+0012,78,12,2485.739006454101,729.799299932307,1,07,60,4,0.066666666667,03665df0765e1a55b368a585b5b92ffa18661f8b7305c086c58b37d127688836,1,yes,0.003389830508,product_of_first_order_probabilities
rgi7.0|global|south=+077|west=+0016,77,16,2698.333754030273,1414.357925321537,1,07,60,4,0.066666666667,0615ec3792ec3b450c3326358eb8e13db9387c3ab889f02ef00c971441c0674a,2,yes,0.003389830508,product_of_first_order_probabilities
rgi7.0|global|south=+076|west=+0015,76,15,2910.044673963013,12.287947324170,1,07,60,4,0.066666666667,0787d006cb0039249cab55e51e43519acd0889d9b83eec35c65fc096f0c54531,3,yes,0.003389830508,product_of_first_order_probabilities
rgi7.0|global|south=+079|west=+0021,79,21,2272.329481717407,984.795906253225,1,07,60,4,0.066666666667,0c2d7832514acb299969dd32c562a6555b2352df208a5228255e51bc4be05c54,4,yes,0.003389830508,product_of_first_order_probabilities
rgi7.0|global|south=+068|west=+0016,68,16,4563.788707437989,26.609486868162,1,08,45,4,0.088888888889,042c40f9c521280d0609cc14cd8b2d31ff47d1e8ffa05b131a1560ff258a0aa7,1,yes,0.006060606061,product_of_first_order_probabilities
rgi7.0|global|south=+061|west=+0006,61,6,5934.311098485474,360.015183763831,1,08,45,4,0.088888888889,047bfb7527f5b7247a1820a68cc67473f6cface256cf273bb789020a64cf5eae,2,yes,0.006060606061,product_of_first_order_probabilities
rgi7.0|global|south=+070|west=+0019,70,19,4157.942715047608,0.177207671189,1,08,45,4,0.088888888889,0a884febe03bef7718f5903469b0aa40b4e44647001446b27c4d918972339d51,3,yes,0.006060606061,product_of_first_order_probabilities
rgi7.0|global|south=+059|west=+0006,59,6,6309.609195783570,75.710309741679,1,08,45,4,0.088888888889,1571b4b551d75bb5d6ffdb5fdd30603834437d2253d0eeb30b7a9ca0848b8bbc,4,yes,0.006060606061,product_of_first_order_probabilities
rgi7.0|global|south=+081|west=+0059,81,59,1843.344315224121,138.066259316377,1,09,105,4,0.038095238095,02ab2b65131c3b08e5ac71fb0264d4f4aba663e1c02be1eedb072e08219a577c,1,yes,0.001098901099,product_of_first_order_probabilities
rgi7.0|global|south=+080|west=+0063,80,63,2058.174639519043,455.176873450412,1,09,105,4,0.038095238095,0369f3c5873a2a5b43911c795e9079d8d0ce2d213f17e6cf569aa478d7651664,2,yes,0.001098901099,product_of_first_order_probabilities
rgi7.0|global|south=+075|west=+0058,75,58,3120.803157949463,1580.181781490900,1,09,105,4,0.038095238095,070201a95e3b3d37c7fdb2bfb37bc96fe2a35ba2c63fba39eee3ede08ce666ad,3,yes,0.001098901099,product_of_first_order_probabilities
rgi7.0|global|south=+081|west=+0058,81,58,1843.344315224121,476.424705720848,1,09,105,4,0.038095238095,07ab4a96fab991753a2794866e097df04d54fb84efcc3068729008d4082fc4d8,4,yes,0.001098901099,product_of_first_order_probabilities
rgi7.0|global|south=+075|west=+0105,75,105,3120.803157949463,0.036006887964,1,10,161,6,0.037267080745,02339235184e9750c490622250bbd82dee3fd211112b9c3cd39ed99b2c7b8303,1,yes,0.001164596273,product_of_first_order_probabilities
rgi7.0|global|south=+054|west=+0095,54,95,7211.492417458862,0.318554732568,1,10,161,6,0.037267080745,02cb420fa20a3974a20a087ef7cef466f74aea513354cca0a079934b75ab2e60,2,yes,0.001164596273,product_of_first_order_probabilities
rgi7.0|global|south=+069|west=+0092,69,92,4361.574555234742,3.840508818372,1,10,161,6,0.037267080745,03c55807afd6a38b4cf060f5d101ecaf1f366a4e379855ef616d19689f761e3f,3,yes,0.001164596273,product_of_first_order_probabilities
