candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,window,event_year,event_mean_t2m_k,reference_median_t2m_k,warm_state_anomaly_k,warm_state_rank,theil_sen_k_per_decade,fitted_change_1991_to_event_k,linear_trend_residual_rank,dependence_component,component_representative
askja-2014,65.25,343.25,False,7d,2014,284.32940673828125,282.3994140625,1.92999267578125,0.89655172413793105,0.32586960565476192,0.74950009300595244,0.82758620689655171,askja-2014,True
askja-2014,65.25,343.25,False,7d_buffered,2014,284.23312377929688,282.13800048828125,2.095123291015625,0.89655172413793105,0.32338460286458337,0.74378458658854174,0.82758620689655171,askja-2014,True
askja-2014,65.25,343.25,False,event_day,2014,287.12014770507812,282.73373413085938,4.38641357421875,0.96551724137931039,0.80164591471354174,1.843785603841146,0.89655172413793105,askja-2014,True
askja-2014,65.25,343.5,False,2d,2014,284.78314208984375,281.9544677734375,2.82867431640625,0.7931034482758621,0.48555162217881948,1.1167687310112848,0.72413793103448276,askja-2014,True
askja-2014,65.25,343.5,False,30d,2014,283.34814453125,281.85430908203125,1.49383544921875,0.89655172413793105,0.30183734315814392,0.69422588926373097,0.89655172413793105,askja-2014,True
askja-2014,65.25,343.5,False,7d,2014,284.29385375976562,282.50009155273438,1.79376220703125,0.86206896551724133,0.3180803571428571,0.7315848214285714,0.82758620689655171,askja-2014,True
askja-2014,65.25,343.5,False,7d_buffered,2014,284.22479248046875,282.16415405273438,2.060638427734375,0.82758620689655171,0.35257975260416663,0.81093343098958326,0.82758620689655171,askja-2014,True
askja-2014,65.25,343.5,False,event_day,2014,287.19992065429688,282.530517578125,4.669403076171875,0.96551724137931039,0.75628662109375,1.739459228515625,0.86206896551724133,askja-2014,True
aysen-2007-mentirosa,-45.5,287,False,2d,2007,279.0645751953125,280.14779663085938,-1.083221435546875,0.20689655172413793,0.3232998318142361,0.51727973090277779,0.20689655172413793,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287,False,30d,2007,280.96804809570312,281.4315185546875,-0.463470458984375,0.37931034482758619,0.23484173943014705,0.37574678308823528,0.27586206896551724,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287,False,7d,2007,279.41061401367188,280.38128662109375,-0.970672607421875,0.31034482758620691,0.40936279296875,0.65498046875000004,0.20689655172413793,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287,False,7d_buffered,2007,279.46331787109375,280.13308715820312,-0.669769287109375,0.17241379310344829,0.346527099609375,0.554443359375,0.20689655172413793,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287,False,event_day,2007,279.494384765625,279.69717407226562,-0.202789306640625,0.44827586206896552,0.15117298473011365,0.24187677556818182,0.44827586206896552,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287.25,True,2d,2007,278.01846313476562,279.24771118164062,-1.229248046875,0.20689655172413793,0.33203125,0.53125,0.20689655172413793,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287.25,True,30d,2007,280.06906127929688,280.72921752929688,-0.66015625,0.34482758620689657,0.25058144017269735,0.40093030427631576,0.2413793103448276,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287.25,True,7d,2007,278.17926025390625,279.43624877929688,-1.256988525390625,0.13793103448275862,0.42730712890625,0.68369140625000002,0.17241379310344829,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287.25,True,7d_buffered,2007,278.12954711914062,279.2110595703125,-1.081512451171875,0.068965517241379309,0.382171630859375,0.61147460937499998,0.068965517241379309,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.5,287.25,True,event_day,2007,278.74575805664062,278.84274291992188,-0.09698486328125,0.48275862068965519,0.20338578657670456,0.32541725852272729,0.55172413793103448,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287,False,2d,2007,279.29150390625,280.2789306640625,-0.9874267578125,0.37931034482758619,0.2735355922154018,0.43765694754464285,0.27586206896551724,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287,False,30d,2007,280.95669555664062,281.3270263671875,-0.370330810546875,0.41379310344827586,0.22735595703125,0.36376953125,0.27586206896551724,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287,False,7d,2007,279.89401245117188,280.35308837890625,-0.459075927734375,0.37931034482758619,0.42776602285879628,0.68442563657407407,0.37931034482758619,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287,False,7d_buffered,2007,279.98782348632812,280.22592163085938,-0.23809814453125,0.37931034482758619,0.356414794921875,0.57026367187500004,0.41379310344827586,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287,False,event_day,2007,279.449951171875,279.50607299804688,-0.056121826171875,0.48275862068965519,0.16671987680288461,0.26675180288461536,0.44827586206896552,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287.25,False,2d,2007,277.58316040039062,279.14593505859375,-1.562774658203125,0.17241379310344829,0.2997165256076389,0.47954644097222221,0.13793103448275862,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287.25,False,30d,2007,279.85177612304688,280.47994995117188,-0.628173828125,0.31034482758620691,0.23811672044836957,0.3809867527173913,0.2413793103448276,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287.25,False,7d,2007,277.95199584960938,279.18865966796875,-1.236663818359375,0.13793103448275862,0.43321736653645831,0.6931477864583333,0.17241379310344829,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287.25,False,7d_buffered,2007,277.95819091796875,279.05892944335938,-1.100738525390625,0.10344827586206896,0.39554693760016024,0.63287510016025639,0.034482758620689655,aysen-2007-mentirosa,True
aysen-2007-mentirosa,-45.25,287.25,False,event_day,2007,278.09579467773438,278.20370483398438,-0.10791015625,0.44827586206896552,0.18816266741071427,0.30106026785714285,0.44827586206896552,aysen-2007-mentirosa,True
baige-2018-nov,31,98.5,False,2d,2018,272.25338745117188,270.83670043945312,1.41668701171875,0.55172413793103448,0.36494663783482145,0.9853559221540179,0.55172413793103448,baige-2018-nov,False
baige-2018-nov,31,98.5,False,30d,2018,271.96066284179688,275.21893310546875,-3.258270263671875,0,0.52894923997961962,1.4281629479449729,0,baige-2018-nov,False
baige-2018-nov,31,98.5,False,7d,2018,271.07925415039062,271.650634765625,-0.571380615234375,0.44827586206896552,0.4328155517578125,1.1686019897460938,0.41379310344827586,baige-2018-nov,False
baige-2018-nov,31,98.5,False,7d_buffered,2018,270.6982421875,272.06341552734375,-1.36517333984375,0.37931034482758619,0.508514404296875,1.3729888916015625,0.37931034482758619,baige-2018-nov,False
baige-2018-nov,31,98.5,False,event_day,2018,273.28414916992188,269.521484375,3.762664794921875,0.68965517241379315,0.18389188326322115,0.49650808481069714,0.68965517241379315,baige-2018-nov,False
baige-2018-nov,31,98.75,True,2d,2018,269.64456176757812,270.47329711914062,-0.8287353515625,0.44827586206896552,0.259552001953125,0.7007904052734375,0.41379310344827586,baige-2018-nov,False
baige-2018-nov,31,98.75,True,30d,2018,271.33148193359375,275.89297485351562,-4.561492919921875,0,0.51329641631155298,1.3859003240411931,0,baige-2018-nov,False
baige-2018-nov,31,98.75,True,7d,2018,269.22760009765625,272.14593505859375,-2.9183349609375,0.2413793103448276,0.35265470805921051,0.95216771175986836,0.2413793103448276,baige-2018-nov,False
baige-2018-nov,31,98.75,True,7d_buffered,2018,269.0113525390625,272.74456787109375,-3.73321533203125,0.17241379310344829,0.37346473106971151,1.008354773888221,0.17241379310344829,baige-2018-nov,False
baige-2018-nov,31,98.75,True,event_day,2018,271.45138549804688,269.52993774414062,1.92144775390625,0.55172413793103448,0.16438534385279605,0.44384042840254934,0.55172413793103448,baige-2018-nov,False
baige-2018-nov,31.25,98.5,False,2d,2018,271.82424926757812,270.94229125976562,0.8819580078125,0.58620689655172409,0.41998000372023808,1.1339460100446428,0.5,baige-2018-nov,False
baige-2018-nov,31.25,98.5,False,30d,2018,270.92825317382812,275.44378662109375,-4.515533447265625,0,0.5868094308035714,1.5843854631696428,0,baige-2018-nov,False
