object_id,latitude,longitude,url,retrieval_mode,availability,request_start_utc,request_complete_utc,curl_exit,http_status,payload_path,payload_bytes,payload_sha256,response_header_path,response_status_line,response_date,etag,last_modified,content_length,content_range,header_bytes,header_sha256
Copernicus_DSM_COG_10_N41_00_E046_00_DEM,41,46,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N41_00_E046_00_DEM/Copernicus_DSM_COG_10_N41_00_E046_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:00Z,2026-08-31T19:41:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E046_00_DEM.body,376,4717e141e78baf9d2b0c1503972e04061e6a171a2d130d63637f1173b1893c43,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E046_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:00 GMT",,,,,286,8d2bf1180ad908e3b0ad11e322aaf7be73d0cc9ed62f68fe42825ec7284a404c
Copernicus_DSM_COG_10_N41_00_E047_00_DEM,41,47,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N41_00_E047_00_DEM/Copernicus_DSM_COG_10_N41_00_E047_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:01Z,2026-08-31T19:41:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E047_00_DEM.body,356,0098f9020f12c493937653315f6bd88e980ea798c6acafa7dc8d26994f48d382,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E047_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:00 GMT",,,,,266,0b0af3ea798e04dbcdf46af5a1851ef52600cd1b253224d1e9fe45bc655c4ffc
Copernicus_DSM_COG_10_N41_00_E048_00_DEM,41,48,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N41_00_E048_00_DEM/Copernicus_DSM_COG_10_N41_00_E048_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:01Z,2026-08-31T19:41:02Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E048_00_DEM.body,376,6d109d17482ade54a12bdb2a3476b3c03cb55fb35d856baf5f1db281ce961ff2,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E048_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:01 GMT",,,,,286,1e65fb2a5a04689ea46c39582ba3f2ffb8ccabc83ee68a56f0c22e3c83df38f6
Copernicus_DSM_COG_10_N41_00_E049_00_DEM,41,49,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N41_00_E049_00_DEM/Copernicus_DSM_COG_10_N41_00_E049_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:01Z,2026-08-31T19:41:02Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E049_00_DEM.body,376,daaac7d3131637dc087721781b4d5cce308ee66fa20f5d781b0f83c09ac192c1,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E049_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:01 GMT",,,,,286,15746eb57ac26dc0ea1e4597a008ac0e342b58673a818cf86acce5d7af356ebc
Copernicus_DSM_COG_10_N51_00_W130_00_DEM,51,-130,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N51_00_W130_00_DEM/Copernicus_DSM_COG_10_N51_00_W130_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:47Z,2026-08-31T19:41:47Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N51_00_W130_00_DEM.body,376,4d1ef90973b5bb1f7d9477731ae3efa92d7c6bfb2399f8fa49789ef6118c2b7c,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N51_00_W130_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:46 GMT",,,,,286,8f5c5d8c31d99bb54dba6b1acf970079f7dbc67a5ddd0a1f0416a9682e29182e
Copernicus_DSM_COG_10_N53_00_W165_00_DEM,53,-165,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N53_00_W165_00_DEM/Copernicus_DSM_COG_10_N53_00_W165_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:49Z,2026-08-31T19:41:49Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W165_00_DEM.body,376,258134c3061f883161f8545d15e0967a5e9af79dcbdc13ffd1b8886da9626808,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W165_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:49 GMT",,,,,286,76dc7606c37f5e74adb3a44ecd926d78cb2f518befa9423e5cef403f7e9457bd
Copernicus_DSM_COG_10_N53_00_W164_00_DEM,53,-164,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N53_00_W164_00_DEM/Copernicus_DSM_COG_10_N53_00_W164_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:49Z,2026-08-31T19:41:50Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W164_00_DEM.body,376,04715f21044a7043db58ace699bbffc579633f03057bf12b01c55d7166a1da0d,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W164_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:49 GMT",,,,,286,2a6dc582e1a6b28398259823a53878ccd48f9fc85df90cfb503ba0e34278a2a9
Copernicus_DSM_COG_10_N53_00_W163_00_DEM,53,-163,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N53_00_W163_00_DEM/Copernicus_DSM_COG_10_N53_00_W163_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:49Z,2026-08-31T19:41:50Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W163_00_DEM.body,376,b7ad7386f87b89dc0d7189c085159b0440ce7392edc282a31074eba875649564,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N53_00_W163_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:49 GMT",,,,,286,80fbd90149851fc66375a66a430c2ed05ab2718483c368c6e53b1242b3aa224d
Copernicus_DSM_COG_10_N55_00_W165_00_DEM,55,-165,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N55_00_W165_00_DEM/Copernicus_DSM_COG_10_N55_00_W165_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:54Z,2026-08-31T19:41:55Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N55_00_W165_00_DEM.body,376,304520317f30c99a765b9e50053089c66d4a55bc23f69cfae038b161719039df,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N55_00_W165_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:41:54 GMT",,,,,286,d9db5307d9cf364fe61300a02935df6edb65158351dca023def03e1e4e4c57fc
Copernicus_DSM_COG_10_N56_00_W153_00_DEM,56,-153,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N56_00_W153_00_DEM/Copernicus_DSM_COG_10_N56_00_W153_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:02Z,2026-08-31T19:42:03Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N56_00_W153_00_DEM.body,376,50fc1cbc0250e40c327a5fc30e1a56e998dfe00bc9ef853a3cbe588a54bca366,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N56_00_W153_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:02 GMT",,,,,286,69943ce225910a72b0a7351c6614b69e6dc467dbec8eb133fb543c47205190d7
Copernicus_DSM_COG_10_N56_00_W152_00_DEM,56,-152,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N56_00_W152_00_DEM/Copernicus_DSM_COG_10_N56_00_W152_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:02Z,2026-08-31T19:42:03Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N56_00_W152_00_DEM.body,376,45986984b7b72359c0eac287dfb58c67026d32e8298160e34d5c821274ec421d,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N56_00_W152_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:02 GMT",,,,,286,3c3fd44c97ce395cb0e51df3ef4b6cfdacd8b58114d369d68130a738acb35857
Copernicus_DSM_COG_10_N57_00_W161_00_DEM,57,-161,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N57_00_W161_00_DEM/Copernicus_DSM_COG_10_N57_00_W161_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:03Z,2026-08-31T19:42:03Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W161_00_DEM.body,376,6463e932777e2cb615727fa94dcfbcec05805fb4fbfb0d42097761600eb931bf,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W161_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:03 GMT",,,,,286,b2e25d016807b071ecc582a2450d9e95b81d026fdb95d9d36bff99f8ffeb0d73
Copernicus_DSM_COG_10_N57_00_W160_00_DEM,57,-160,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N57_00_W160_00_DEM/Copernicus_DSM_COG_10_N57_00_W160_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:03Z,2026-08-31T19:42:03Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W160_00_DEM.body,376,a8addc815acac37be5b1b45c2bf342bd23f009ae9f0e2eecc808df275fcc88d9,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W160_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:02 GMT",,,,,286,2ee3d36d2faae0efc9452540430586503b8ef89378b480acbb7c0f153db49bbd
Copernicus_DSM_COG_10_N57_00_W152_00_DEM,57,-152,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N57_00_W152_00_DEM/Copernicus_DSM_COG_10_N57_00_W152_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:03Z,2026-08-31T19:42:03Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W152_00_DEM.body,356,9b9e009314c85f7eee9d8a5148044ddda7c5cb00866d29df89e55f41e8ed6c76,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W152_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:03 GMT",,,,,266,c10ba7eb8a6e6bed763be6e2519a8dfd0f0d5f4b7d716d9324197749a7d224b0
Copernicus_DSM_COG_10_N57_00_W139_00_DEM,57,-139,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N57_00_W139_00_DEM/Copernicus_DSM_COG_10_N57_00_W139_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:03Z,2026-08-31T19:42:04Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W139_00_DEM.body,376,43ab3f5056d3eee834d6ca8ab74969032d952ee33ee617f17a578176439fa8d6,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W139_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:03 GMT",,,,,286,28977769139120d7ceb83303abcfe34208d5e19615748fb06bd569b726615823
Copernicus_DSM_COG_10_N57_00_W138_00_DEM,57,-138,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N57_00_W138_00_DEM/Copernicus_DSM_COG_10_N57_00_W138_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:03Z,2026-08-31T19:42:04Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W138_00_DEM.body,376,a573e9c9c7d466fd61427742f58b07beb07df5f6820dc08d7ba755b076721b2b,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N57_00_W138_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:03 GMT",,,,,286,c1f5683aa40da4724cca5b66220823914be9c4b9045cbc19f21dd5a0b885d0e4
Copernicus_DSM_COG_10_N62_00_W020_00_DEM,62,-20,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N62_00_W020_00_DEM/Copernicus_DSM_COG_10_N62_00_W020_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:35Z,2026-08-31T19:42:35Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W020_00_DEM.body,376,444329a9645116320fe6c10b495bfe97bb2cf9067c379d47d8b44b038ece93bf,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W020_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:35 GMT",,,,,286,16473dda84a1d0b9f937f316e1535ee3bd9f888086b8ca6f58d30862307911da
Copernicus_DSM_COG_10_N62_00_W019_00_DEM,62,-19,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N62_00_W019_00_DEM/Copernicus_DSM_COG_10_N62_00_W019_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:35Z,2026-08-31T19:42:36Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W019_00_DEM.body,376,cfab5427ea504b6a4e93dbfbad873ab93388c74cf6023264952e49c5bbc2d0b7,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W019_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:35 GMT",,,,,286,7e2b04b9bf0284f69a96ee36d72cd4b2f640a88610c1cfde04275847b22d1ab4
Copernicus_DSM_COG_10_N62_00_W018_00_DEM,62,-18,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N62_00_W018_00_DEM/Copernicus_DSM_COG_10_N62_00_W018_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:36Z,2026-08-31T19:42:36Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W018_00_DEM.body,376,5e5b0358cf1d451a7774aa0efcff9b6a6ff185653271c4b070f8cf21bdc026c7,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W018_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:36 GMT",,,,,286,7340c894799a14ff323ea2a938dcd4abb8d1b5f065cd45d038f72fdd96d4dd93
Copernicus_DSM_COG_10_N62_00_W017_00_DEM,62,-17,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N62_00_W017_00_DEM/Copernicus_DSM_COG_10_N62_00_W017_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:36Z,2026-08-31T19:42:37Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W017_00_DEM.body,376,7c26c14055975a87672cb3fa62e1c21e92095babe73bb8bbfe0fc7a71125cf00,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W017_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:36 GMT",,,,,286,26ca87350c2521f39c9cb512a1ad44184d16eb7d9332cea249fd6765655edc65
Copernicus_DSM_COG_10_N62_00_W016_00_DEM,62,-16,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N62_00_W016_00_DEM/Copernicus_DSM_COG_10_N62_00_W016_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:36Z,2026-08-31T19:42:37Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W016_00_DEM.body,376,4cb7eff241f748c3ec6a3ad723b894fc2d1de03b5f46db19e8eeae752136bbc4,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N62_00_W016_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:36 GMT",,,,,286,65ae70ff2165ba4c25c4c18cfd2eb320586562df07803e9f65636191d998eda4
Copernicus_DSM_COG_10_N63_00_W016_00_DEM,63,-16,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N63_00_W016_00_DEM/Copernicus_DSM_COG_10_N63_00_W016_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:42Z,2026-08-31T19:42:42Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N63_00_W016_00_DEM.body,376,82d60f04ac5d2a3215148d8a88a8a19b228614e8d03a22e4ff1e141e5a18abf4,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N63_00_W016_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:42 GMT",,,,,286,198bfb950000ae8b7316505e08e1b76d19d3ccd3e183f61e8a6c6b4150729cfe
Copernicus_DSM_COG_10_N67_00_W024_00_DEM,67,-24,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W024_00_DEM/Copernicus_DSM_COG_10_N67_00_W024_00_DEM.tif,http_get,unavailable,2026-08-31T19:42:59Z,2026-08-31T19:43:00Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W024_00_DEM.body,376,72820b39b32fa52e3157f10f6c08b644dccb7ccf2592536806f779857bb968bd,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W024_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:00 GMT",,,,,286,ed6c61dc899618929ca31ab37a77de89b5832df451fb06bb066a65d17869c976
Copernicus_DSM_COG_10_N67_00_W023_00_DEM,67,-23,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W023_00_DEM/Copernicus_DSM_COG_10_N67_00_W023_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:00Z,2026-08-31T19:43:00Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W023_00_DEM.body,376,01b672c62ad8bcdd77ac7cd2f29e601846a48a021ba97914932b09a8798c49a2,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W023_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:42:59 GMT",,,,,286,eb0f5b7ad98a53e0ea4c4d33a23cfc5a0b6a001543c76c16b233bbb0839e9532
Copernicus_DSM_COG_10_N67_00_W022_00_DEM,67,-22,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W022_00_DEM/Copernicus_DSM_COG_10_N67_00_W022_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:00Z,2026-08-31T19:43:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W022_00_DEM.body,376,fff26ad992b842d9451bc0648d6f76d22ae661e445395a67c781794cb6cc844e,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W022_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:00 GMT",,,,,286,4006f3a9d0a9631be096c96fe6695e44e1c8bf2e5247812c60ec141e75ddf2c8
Copernicus_DSM_COG_10_N67_00_W020_00_DEM,67,-20,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W020_00_DEM/Copernicus_DSM_COG_10_N67_00_W020_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:00Z,2026-08-31T19:43:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W020_00_DEM.body,376,94be4a5c3bc0d2f5f5ed7f83b09e7480ab2cd8a9521f6b111988bcfcc914a0eb,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W020_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:00 GMT",,,,,286,ea9af3e7ad83a3c7ad514ccb63529c829843eae76fd78a12943ba63481ec455e
Copernicus_DSM_COG_10_N67_00_W019_00_DEM,67,-19,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W019_00_DEM/Copernicus_DSM_COG_10_N67_00_W019_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:00Z,2026-08-31T19:43:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W019_00_DEM.body,356,6ec8c2e16b91a65a27572f56a5610c895ee873ec9004068e72c9314373f0535d,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W019_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:00 GMT",,,,,266,38836332a867bd1f2c2c29c3a6b84f218a8db58a2f634fbefcf050ad7ca51a47
Copernicus_DSM_COG_10_N67_00_W018_00_DEM,67,-18,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N67_00_W018_00_DEM/Copernicus_DSM_COG_10_N67_00_W018_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:01Z,2026-08-31T19:43:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W018_00_DEM.body,356,cb82cc3f4ef3cf2781f02027748f1746bb7c5b9f50a9174484f6f41ff04aeea3,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N67_00_W018_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:01 GMT",,,,,266,f076bfed851056f91c9843bc3e7edc105315a2f2fbd516b476b7746ed314e637
Copernicus_DSM_COG_10_N71_00_E018_00_DEM,71,18,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N71_00_E018_00_DEM/Copernicus_DSM_COG_10_N71_00_E018_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:23Z,2026-08-31T19:43:23Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E018_00_DEM.body,376,c92c7324f6981a672db4e3b3a070f59bc6f352172a5c2b9c688fa63feb021aed,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E018_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:23 GMT",,,,,286,c3e0189b7ff759d9af80a618780dd5c19e5fedb4c88f1e470f1ddc6c68dd3c02
Copernicus_DSM_COG_10_N71_00_E019_00_DEM,71,19,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N71_00_E019_00_DEM/Copernicus_DSM_COG_10_N71_00_E019_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:23Z,2026-08-31T19:43:24Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E019_00_DEM.body,356,6ed3a499e3d958c35132a89a9102939e82bbd11051e89216886397a4431bb122,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E019_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:23 GMT",,,,,266,eacd9e9ecd45dd0024cd908de83bd2237e96bab4281c98a6288663fa6c2519a5
Copernicus_DSM_COG_10_N71_00_E020_00_DEM,71,20,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N71_00_E020_00_DEM/Copernicus_DSM_COG_10_N71_00_E020_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:23Z,2026-08-31T19:43:24Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E020_00_DEM.body,356,89386d41f3bd4279188aeadb2e97209797dd270e630c353ba4f118b958efdfc1,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N71_00_E020_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:23 GMT",,,,,266,e92e4fa6c1f52c5186b5ea68aa5dfe0bfd00b5547873363402aec8d0a4c26d9c
Copernicus_DSM_COG_10_N74_00_W078_00_DEM,74,-78,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N74_00_W078_00_DEM/Copernicus_DSM_COG_10_N74_00_W078_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:26Z,2026-08-31T19:43:27Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N74_00_W078_00_DEM.body,376,d00feeb1588ff3854018fe44cbf411761078f2c2ad34da8c2f4e5d26aa6bd603,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N74_00_W078_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:26 GMT",,,,,286,1c62c723afb5ef802753638194c19e7282c644dd19ccfa2623754e083d8c284f
Copernicus_DSM_COG_10_N74_00_W077_00_DEM,74,-77,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N74_00_W077_00_DEM/Copernicus_DSM_COG_10_N74_00_W077_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:26Z,2026-08-31T19:43:27Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N74_00_W077_00_DEM.body,376,77f692459a59fe4192b865f25c6ff6569d873723463017ceac59e80a59c90e56,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N74_00_W077_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:26 GMT",,,,,286,fd95ff517fcc473996577dcb1eb45b452e71f83a0c87122d7cf5595ab3eb698f
Copernicus_DSM_COG_10_N75_00_E014_00_DEM,75,14,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N75_00_E014_00_DEM/Copernicus_DSM_COG_10_N75_00_E014_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:29Z,2026-08-31T19:43:30Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E014_00_DEM.body,376,4604fd0d872a73f775d5c80d023b5b04a00ea9fd631b0b3e8c22c18fd8ef9a20,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E014_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:29 GMT",,,,,286,450b57be2ef1767f9797b90d0db799302a8922d4a672789d12da26f337c2e994
Copernicus_DSM_COG_10_N75_00_E015_00_DEM,75,15,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N75_00_E015_00_DEM/Copernicus_DSM_COG_10_N75_00_E015_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:30Z,2026-08-31T19:43:30Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E015_00_DEM.body,376,daad7a7f418e8b779ff2687e06f15ce12292eefed979f03e2336fbe11504d0be,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E015_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:30 GMT",,,,,286,1a12f55f85e407c516ac19984e276cd16516655a9bb74e1f3992cba8b8e4e464
Copernicus_DSM_COG_10_N75_00_E016_00_DEM,75,16,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N75_00_E016_00_DEM/Copernicus_DSM_COG_10_N75_00_E016_00_DEM.tif,http_get,unavailable,2026-08-31T19:43:30Z,2026-08-31T19:43:30Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E016_00_DEM.body,376,ceeaa17f798566c64630f9713f2a10ece543c309f4efff328c6ca1a3e42f4564,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N75_00_E016_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:43:30 GMT",,,,,286,694f77683a7476ad2346c7b512787d932fa00d72e0cd0f7261f24756fe69d87d
