"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-18-01524","18","18-01","G170002E43696S",771824,749,"2000-04-13T00:00:00",170.00199982127083,-43.6956055,59,1.572275509650641,0,0,0,9,"",0,169.97074155300598,-43.69931875848809,962.2489,1430.8016,1149.4465,1153.5438,11.124424,250.6513442993164,7,"COPDEM30",3433
"RGI2000-v7.0-G-18-01525","18","18-01","G169999E43727S",771822,749,"2000-04-13T00:00:00",169.99972378827752,-43.725267,59,0.28147580965563,0,0,0,9,"",0,169.98985352114602,-43.726501524816086,1933.5416,2283.857,2138.1992,2128.7412,26.942808,329.9459571838379,8,"COPDEM30",1264
"RGI2000-v7.0-G-18-01526","18","18-01","G169997E43728S",771815,749,"2000-04-13T00:00:00",169.99732829632637,-43.72822,59,0.041590479751267,0,0,0,9,"",0,169.99787351113193,-43.72941222356954,2014.5248,2231.0347,2137.4302,2135.5051,40.918755,178.12363,5,"COPDEM30",309
"RGI2000-v7.0-G-18-01527","18","18-01","G170003E43728S",771827,749,"2000-04-13T00:00:00",170.00266250966183,-43.7281165,59,0.058210079063085,0,0,0,9,"",0,169.99973610931116,-43.72922570239027,2014.0073,2305.5508,2191.823,2179.616,41.68981,197.24533081054688,5,"COPDEM30",441
"RGI2000-v7.0-G-18-01528","18","18-01","G169981E43776S",771802,749,"2000-04-13T00:00:00",169.98174027054625,-43.775507,59,0.388796961662286,0,0,0,9,"",0,169.98872486938234,-43.78059209531864,1191.9354,2045.7947,1586.7605,1574.8611,30.527153,117.90733,4,"COPDEM30",1592
"RGI2000-v7.0-G-18-01529","18","18-01","G169971E43778S",771789,749,"2000-04-13T00:00:00",169.9707681836237,-43.7774645,59,0.019812199594824,0,0,0,9,"",0,169.96929153779467,-43.778296428812666,2024.3251,2155.3625,2104.6,2098.4827,29.485615,231.14340209960932,6,"COPDEM30",234
"RGI2000-v7.0-G-18-01530","18","18-01","G169965E43779S",771771,749,"2000-04-13T00:00:00",169.9647617321428,-43.7793995,59,0.015398549193096,0,0,0,9,"",0,169.96315798759665,-43.77935881864682,1688.424,1860.3224,1757.5197,1760.0793,27.420948,277.15453338623047,7,"COPDEM30",388
"RGI2000-v7.0-G-18-01531","18","18-01","G169959E43779S",771785,749,"2000-04-13T00:00:00",169.9685782180851,-43.784436,59,0.439313162315501,0,0,0,9,"",0,169.96902420492583,-43.779901988410074,1915.0745,2472.5532,2116.1572,2126.3271,28.59342,325.85829162597656,8,"COPDEM30",1412
"RGI2000-v7.0-G-18-01532","18","18-01","G169974E43788S",771793,749,"2000-04-13T00:00:00",169.97354554286886,-43.788359,59,0.014364367129397,0,0,0,9,"",0,169.97462705509545,-43.78912528086339,2106.3567,2251.63,2178.6396,2177.573,45.40378,103.12671,3,"COPDEM30",211
"RGI2000-v7.0-G-18-01533","18","18-01","G169975E43794S",771801,749,"2000-04-13T00:00:00",169.98065878985722,-43.7892435,59,1.096414742522826,0,0,0,9,"",0,169.98336907772608,-43.795135535156085,1527.4722,2479.4648,1939.8943,1937.3792,32.3266,91.67864,3,"COPDEM30",1570
