latitude,longitude,year,hour_count,t2m_mean_k,missing_reason
33.50,86.50,2000,8784,267.10885387170509,
33.50,86.75,2000,8784,267.69213494577042,
33.75,89.00,2000,8784,264.57478780173216,
34.00,82.25,2000,8784,266.38641265354954,
34.25,79.75,2000,8784,263.76204213071173,
34.25,80.00,2000,8784,263.76728805340485,
34.50,79.75,2000,8784,263.99703284126377,
34.50,81.25,2000,8784,263.64378285538305,
34.75,82.25,2000,8784,263.34076010073471,
34.75,82.50,2000,8784,263.19681341661129,
35.50,89.75,2000,8784,262.81502260579873,
35.50,94.50,2000,8784,265.17325606806463,
35.50,94.75,2000,8784,265.05969289699755,
35.50,95.00,2000,8784,265.26999961352738,
35.75,88.50,2000,8784,263.15238579852553,
35.75,89.75,2000,8784,262.00485928332222,
35.75,90.75,2000,8784,262.9255351794439,
35.75,92.00,2000,8784,264.49411041489066,
35.75,93.00,2000,8784,266.45881632160405,
35.75,93.50,2000,8784,266.43441471245768,
35.75,93.75,2000,8784,265.62538536780517,
35.75,94.25,2000,8784,267.77190668248522,
36.00,90.75,2000,8784,261.57820422618983,
36.00,91.00,2000,8784,261.82391556321164,
36.00,91.50,2000,8784,262.22052751516816,
36.00,93.00,2000,8784,264.453992657757,
36.25,87.25,2000,8784,261.22230992030575,
36.25,90.25,2000,8784,261.3996478013002,
36.25,91.00,2000,8784,261.41395273538672,
36.25,91.75,2000,8784,263.18208937479932,
36.25,92.00,2000,8784,264.9108149036901,
36.50,87.25,2000,8784,259.90878018134276,
36.50,87.50,2000,8784,259.74805404579706,
36.50,91.25,2000,8784,262.37089543438134,
36.50,91.50,2000,8784,263.74367705763797,
36.75,84.25,2000,8784,267.47814878001674,
36.75,84.50,2000,8784,265.86583056041667,
36.75,84.75,2000,8784,263.03971069975194,
36.75,85.00,2000,8784,263.03424244934524,
36.75,85.25,2000,8784,262.99102002197708,
36.75,91.00,2000,8784,262.53233133465432,
36.75,91.25,2000,8784,264.35478662445678,
37.25,85.75,2000,8784,265.67176988737179,
37.25,87.25,2000,8784,264.03299105493096,
37.25,87.50,2000,8784,263.65302597803282,
37.50,71.25,2000,8784,267.96390348792295,
37.50,87.50,2000,8784,266.10625640160401,
37.50,87.75,2000,8784,264.65250013347963,
37.50,88.00,2000,8784,262.87082966733283,
37.75,70.75,2000,8784,271.33813920394539,
37.75,71.25,2000,8784,267.33676605711003,
37.75,88.25,2000,8784,262.87978724182631,
38.00,70.75,2000,8784,269.8502482047715,
38.00,71.00,2000,8784,267.13073509855565,
38.00,71.25,2000,8784,267.15904879960857,
38.00,71.75,2000,8784,265.17620066172003,
38.00,87.50,2000,8784,268.24100180314974,
38.25,70.25,2000,8784,278.58519505151634,
38.25,71.00,2000,8784,269.84800689294258,
38.25,89.25,2000,8784,268.13774920117879,
38.25,89.50,2000,8784,268.91391846912154,
38.50,70.50,2000,8784,274.52295764721589,
38.50,71.00,2000,8784,270.43819017879298,
38.50,71.25,2000,8784,267.98464583829451,
38.50,72.00,2000,8784,262.94067480611886,
38.75,71.00,2000,8784,269.70732742406847,
38.75,71.25,2000,8784,267.14133631075669,
38.75,71.75,2000,8784,264.21800205703209,
38.75,72.00,2000,8784,261.8544533700022,
39.00,70.50,2000,8784,275.57241102124823,
39.00,70.75,2000,8784,272.63318314752075,
39.00,71.00,2000,8784,271.77822936080628,
39.00,71.25,2000,8784,270.23036378155206,
39.25,72.00,2000,8784,264.28700046504565,
39.50,72.00,2000,8784,270.296596440244,
39.50,73.75,2000,8784,265.09597956547969,
60.50,221.50,2000,8784,265.32706129181798,
60.75,218.50,2000,8784,265.22076556721674,
60.75,218.75,2000,8784,263.95649693007897,
60.75,219.00,2000,8784,262.95510905774779,
60.75,221.50,2000,8784,265.59509788575718,
61.00,218.00,2000,8784,267.88620552903751,
61.00,218.75,2000,8784,263.64944898886756,
61.00,219.00,2000,8784,262.3120462299479,
61.00,220.75,2000,8784,263.46166889524198,
61.00,221.00,2000,8784,264.24496493834613,
61.25,220.25,2000,8784,264.67256897264491,
61.25,220.50,2000,8784,266.19859932376602,
61.50,217.75,2000,8784,266.47905972659697,
61.50,218.00,2000,8784,263.68986339430126,
61.50,218.50,2000,8784,263.51844843880076,
61.75,218.50,2000,8784,266.14146085297909,
62.25,218.25,2000,8784,267.03722526119492,
-39.75,288.50,2001,8760,279.73914583110371,
-35.00,289.75,2001,8760,272.79396933986715,
-35.00,290.00,2001,8760,272.89612982763003,
-34.75,289.50,2001,8760,276.60564171081262,
-34.75,289.75,2001,8760,272.27111978748616,
-34.50,289.75,2001,8760,274.86932385936717,
-34.50,290.00,2001,8760,270.81408140104111,
-34.00,290.00,2001,8760,271.21639325738499,
-34.00,290.25,2001,8760,269.48549930102206,
-33.75,290.00,2001,8760,271.75257200476244,
-33.25,289.75,2001,8760,275.1156728770635,
-33.25,290.00,2001,8760,268.26250169832412,
28.25,89.75,2001,8760,268.76943130318978,
28.25,90.00,2001,8760,266.97396585647374,
28.25,90.25,2001,8760,266.85680441660423,
29.25,83.75,2001,8760,266.65025563348917,
30.00,82.50,2001,8760,266.57137933321741,
30.00,85.00,2001,8760,265.5727701091331,
30.25,82.00,2001,8760,265.24235533622846,
30.25,82.25,2001,8760,265.04864903280179,
30.50,84.25,2001,8760,266.10483926746946,
30.50,86.50,2001,8760,270.84616349451073,
30.75,82.75,2001,8760,264.45580199777265,
30.75,83.00,2001,8760,264.87270812814091,
30.75,83.25,2001,8760,266.01092540444847,
31.00,82.25,2001,8760,265.36303881118289,
31.00,82.50,2001,8760,265.82806340744509,
31.00,82.75,2001,8760,266.35609163258175,
31.50,86.75,2001,8760,272.5039287253602,
31.75,85.00,2001,8760,270.16858677102005,
32.75,92.25,2001,8760,265.03910988063029,
32.75,92.50,2001,8760,264.74031720096116,
32.75,92.75,2001,8760,264.89656538941546,
32.75,93.25,2001,8760,265.51294674111284,
33.00,92.00,2001,8760,265.04719040230526,
33.25,95.25,2001,8760,266.36204068780489,
33.50,86.50,2001,8760,267.8013812234957,
33.50,86.75,2001,8760,268.44793560951268,
33.75,89.00,2001,8760,266.03201983900374,
34.00,82.25,2001,8760,266.65768671950246,
34.25,79.75,2001,8760,263.94306655605089,
34.25,80.00,2001,8760,263.91694639545597,
34.50,79.75,2001,8760,264.01998425488057,
34.50,81.25,2001,8760,263.56838075820713,
34.75,82.25,2001,8760,263.64705242348589,
34.75,82.50,2001,8760,263.63686920409879,
35.50,89.75,2001,8760,263.74086729424187,
35.75,88.50,2001,8760,264.16997646697581,
35.75,89.75,2001,8760,262.84041873461581,
37.50,71.25,2001,8760,269.18710817833471,
37.75,70.75,2001,8760,272.14581030754192,
37.75,71.25,2001,8760,268.57722463041682,
38.00,70.75,2001,8760,270.69144142882465,
38.00,71.00,2001,8760,268.2413435409058,
38.00,71.25,2001,8760,268.4379574274908,
38.00,71.75,2001,8760,266.27568866085244,
38.25,70.25,2001,8760,279.46903644718537,
38.25,71.00,2001,8760,270.88144816045894,
38.50,70.50,2001,8760,275.34056451353308,
38.50,71.00,2001,8760,271.3706718462243,
38.50,71.25,2001,8760,268.91011561215197,
38.50,72.00,2001,8760,263.76754707266753,
38.75,71.00,2001,8760,270.5194897255397,
38.75,71.25,2001,8760,267.91847525818707,
38.75,71.75,2001,8760,264.93319518206869,
38.75,72.00,2001,8760,262.4831778609045,
39.00,70.50,2001,8760,276.20386516971678,
39.00,70.75,2001,8760,273.28587659200031,
39.00,71.00,2001,8760,272.45316620221422,
39.00,71.25,2001,8760,270.84997141241485,
39.25,72.00,2001,8760,264.74848242633419,
39.50,72.00,2001,8760,271.09641848699141,
39.50,73.75,2001,8760,265.56110776439647,
60.50,221.50,2001,8760,264.97061158968432,
60.75,218.50,2001,8760,264.6954887442393,
60.75,218.75,2001,8760,263.40792096107515,
60.75,219.00,2001,8760,262.39756562394092,
60.75,221.50,2001,8760,265.17851703417358,
61.00,218.00,2001,8760,267.39296084190613,
61.00,218.75,2001,8760,263.02136768010109,
61.00,219.00,2001,8760,261.64159676016192,
61.00,220.75,2001,8760,262.94313384452369,
61.00,221.00,2001,8760,263.73291402842898,
61.25,220.25,2001,8760,264.19090182334867,
61.25,220.50,2001,8760,265.83421836748516,
61.50,217.75,2001,8760,265.85944312631267,
61.50,218.00,2001,8760,263.07377317594069,
61.50,218.50,2001,8760,262.93552984124449,
61.75,218.50,2001,8760,265.5202074111869,
62.25,218.25,2001,8760,266.68227504573457,
-39.75,288.50,2002,8760,279.29680438803757,
-35.00,289.75,2002,8760,272.27458894111248,
-35.00,290.00,2002,8760,272.26723216331169,
-34.75,289.50,2002,8760,276.05566635828586,
-34.75,289.75,2002,8760,271.54745076323206,
-34.50,289.75,2002,8760,274.16715211911833,
-34.50,290.00,2002,8760,269.89476097490143,
-34.00,290.00,2002,8760,270.60223414974126,
-34.00,290.25,2002,8760,268.92406255121102,
-33.75,290.00,2002,8760,271.26230722018028,
-33.25,289.75,2002,8760,274.41930857619195,
-33.25,290.00,2002,8760,267.66658736102659,
28.25,89.75,2002,8760,268.116004372514,
28.25,90.00,2002,8760,266.0761169416175,
28.25,90.25,2002,8760,265.77157079269898,
29.25,83.75,2002,8760,266.2274034421738,
30.00,82.50,2002,8760,265.74539760258642,
30.00,85.00,2002,8760,264.58747561554929,
30.25,82.00,2002,8760,264.65357463610229,
30.25,82.25,2002,8760,264.43660966359317,
30.50,84.25,2002,8760,264.67083525287507,
30.50,86.50,2002,8760,270.4839405495282,
30.75,82.75,2002,8760,263.55133477476636,
30.75,83.00,2002,8760,263.83064236401424,
30.75,83.25,2002,8760,264.70282661751526,
31.00,82.25,2002,8760,264.08279929313488,
31.00,82.50,2002,8760,263.93263944338446,
31.00,82.75,2002,8760,264.34380723613583,
31.50,86.75,2002,8760,272.18202087019131,
31.75,85.00,2002,8760,269.73084385667215,
32.75,92.25,2002,8760,264.98120957466023,
32.75,92.50,2002,8760,264.66167430442221,
32.75,92.75,2002,8760,264.68910543537578,
32.75,93.25,2002,8760,265.8238786183536,
33.00,92.00,2002,8760,264.87049144936481,
33.25,95.25,2002,8760,266.85308120762375,
33.50,86.50,2002,8760,267.17073156104243,
33.50,86.75,2002,8760,267.7078656967372,
33.75,89.00,2002,8760,265.22420526095175,
34.00,82.25,2002,8760,265.51690647177503,
34.25,79.75,2002,8760,262.19546447301019,
34.25,80.00,2002,8760,261.89631953304763,
34.50,79.75,2002,8760,262.10363018959077,
34.50,81.25,2002,8760,262.52068386164973,
34.75,82.25,2002,8760,262.90166786228684,
34.75,82.50,2002,8760,262.89158386160796,
35.50,89.75,2002,8760,263.32663845602235,
35.75,88.50,2002,8760,263.76610495162339,
35.75,89.75,2002,8760,262.24324224637525,
35.75,90.50,2002,8760,263.55020858207251,
35.75,90.75,2002,8760,263.34247657392666,
35.75,92.00,2002,8760,265.78465292246921,
35.75,94.25,2002,8760,268.39627536442725,
36.00,90.00,2002,8760,262.40547733393976,
36.00,90.75,2002,8760,261.90097332436198,
36.00,91.00,2002,8760,262.09836627315713,
36.25,87.25,2002,8760,261.0996690166595,
36.25,87.50,2002,8760,260.9679013361125,
36.25,90.00,2002,8760,261.86405523988208,
36.50,87.50,2002,8760,260.07017463440218,
36.75,84.50,2002,8760,265.79820908498544,
36.75,84.75,2002,8760,262.92954183256245,
37.50,71.25,2002,8760,269.7066048643905,
37.75,70.75,2002,8760,272.31837617882854,
37.75,71.25,2002,8760,269.03557555838808,
37.75,88.25,2002,8760,263.05782066937451,
38.00,70.75,2002,8760,270.92022451113348,
38.00,71.00,2002,8760,268.51244773342182,
38.00,71.25,2002,8760,268.89992744585152,
38.00,71.75,2002,8760,266.77927472188594,
38.25,70.25,2002,8760,279.50699786878613,
38.25,71.00,2002,8760,271.28787733975065,
38.50,70.50,2002,8760,275.48507449703129,
38.50,71.00,2002,8760,271.689524310038,
38.50,71.25,2002,8760,269.08349907757486,
38.50,72.00,2002,8760,263.96837958418615,
38.75,71.00,2002,8760,270.64792186092569,
38.75,71.25,2002,8760,267.88010607506044,
38.75,71.75,2002,8760,264.88692845383736,
38.75,72.00,2002,8760,262.44131342395798,
39.00,70.50,2002,8760,276.47684795954456,
39.00,70.75,2002,8760,273.58760061568864,
39.00,71.00,2002,8760,272.7097741601674,
39.00,71.25,2002,8760,271.10260379216442,
39.25,72.00,2002,8760,265.21722554594413,
39.50,72.00,2002,8760,271.87398543684452,
39.50,73.75,2002,8760,265.66562895753066,
60.50,221.50,2002,8760,265.2367347020537,
60.75,218.50,2002,8760,265.05542518580887,
60.75,218.75,2002,8760,263.71942394552713,
60.75,219.00,2002,8760,262.74142223863299,
60.75,221.50,2002,8760,265.52175877366437,
61.00,218.00,2002,8760,267.9929554978462,
61.00,218.75,2002,8760,263.50461586555934,
61.00,219.00,2002,8760,262.10495363522881,
61.00,220.75,2002,8760,263.26160742006346,
61.00,221.00,2002,8760,264.05080101849279,
61.25,220.25,2002,8760,264.73515439490751,
61.25,220.50,2002,8760,266.36097219458452,
61.50,217.75,2002,8760,266.62247245300853,
61.50,218.00,2002,8760,263.84518244669317,
61.50,218.50,2002,8760,263.71242501594162,
61.75,218.50,2002,8760,266.35426159340494,
62.25,218.25,2002,8760,267.32005645542927,
-39.75,288.50,2003,8760,279.6951579890839,
-35.00,289.75,2003,8760,273.31056539108766,
-35.00,290.00,2003,8760,273.20065371718039,
-34.75,289.50,2003,8760,277.07988928529227,
-34.75,289.75,2003,8760,272.82053368799217,
-34.50,289.75,2003,8760,275.41766932239273,
-34.50,290.00,2003,8760,271.24333307449132,
-34.00,290.00,2003,8760,271.92811342700975,
-34.00,290.25,2003,8760,270.04391143833664,
-33.75,290.00,2003,8760,272.64018021326632,
-33.25,289.75,2003,8760,275.55542014657635,
-33.25,290.00,2003,8760,268.77403058962193,
28.25,89.75,2003,8760,268.28735775011313,
28.25,90.00,2003,8760,266.29506792042355,
28.25,90.25,2003,8760,265.9672559764287,
29.25,83.75,2003,8760,266.48860369468935,
30.00,82.50,2003,8760,265.89459975255681,
30.00,85.00,2003,8760,265.00727988116819,
30.25,82.00,2003,8760,264.67442479590846,
30.25,82.25,2003,8760,264.30985773164934,
30.50,84.25,2003,8760,265.28307563224342,
30.50,86.50,2003,8760,270.59771982132025,
30.75,82.75,2003,8760,263.67015954109087,
30.75,83.00,2003,8760,263.98211999832222,
30.75,83.25,2003,8760,264.99760813430021,
31.00,82.25,2003,8760,264.57948728239154,
31.00,82.50,2003,8760,264.7085687802807,
31.00,82.75,2003,8760,265.25307328385304,
31.50,86.75,2003,8760,272.35719780769523,
31.75,85.00,2003,8760,270.0074283634691,
32.75,92.25,2003,8760,265.4669308910631,
32.75,92.50,2003,8760,265.06062715086216,
32.75,92.75,2003,8760,265.07550814554571,
32.75,93.25,2003,8760,266.90220526081242,
33.00,92.00,2003,8760,265.92468426673923,
33.25,95.25,2003,8760,267.60865907538425,
33.50,86.50,2003,8760,267.61503883954055,
33.50,86.75,2003,8760,268.27800930493498,
33.75,89.00,2003,8760,266.10341283023087,
34.00,82.25,2003,8760,266.37007731084952,
34.25,79.75,2003,8760,262.60555726316966,
34.25,80.00,2003,8760,262.51780012296217,
34.50,79.75,2003,8760,262.63970390563685,
34.50,81.25,2003,8760,263.34415397469854,
34.75,82.25,2003,8760,263.54273151589308,
34.75,82.50,2003,8760,263.46749603410836,
35.50,89.75,2003,8760,264.23101328148687,
35.75,88.50,2003,8760,264.93546574910482,
35.75,89.75,2003,8760,263.29397763814012,
35.75,90.50,2003,8760,264.13558751284802,
35.75,90.75,2003,8760,263.90722282444506,
35.75,92.00,2003,8760,266.56472182774655,
35.75,94.25,2003,8760,269.43075684499524,
36.00,90.00,2003,8760,263.47374075972328,
36.00,90.75,2003,8760,262.21947217619038,
36.00,91.00,2003,8760,262.47833057037769,
36.25,87.25,2003,8760,261.55393408858066,
36.25,87.50,2003,8760,261.64286215969418,
36.25,90.00,2003,8760,262.96043098310355,
36.50,87.50,2003,8760,260.05201506941285,
36.75,84.50,2003,8760,265.4171467297698,
36.75,84.75,2003,8760,262.50745957256999,
37.50,71.25,2003,8760,268.89547187073589,
37.75,70.75,2003,8760,271.83024468617896,
37.75,71.25,2003,8760,268.25717971139846,
37.75,88.25,2003,8760,262.7892444697689,
38.00,70.75,2003,8760,270.45618599147014,
38.00,71.00,2003,8760,267.88999221662408,
38.00,71.25,2003,8760,268.06742695150854,
38.00,71.75,2003,8760,265.96351157236319,
38.25,70.25,2003,8760,278.82859900313423,
38.25,71.00,2003,8760,270.71045256836771,
38.50,70.50,2003,8760,275.0528668059606,
38.50,71.00,2003,8760,271.29727140278578,
38.50,71.25,2003,8760,268.69633385296828,
38.50,72.00,2003,8760,263.73778158910744,
38.75,71.00,2003,8760,270.36800396540394,
38.75,71.25,2003,8760,267.64349179725127,
38.75,71.75,2003,8760,264.76910492535598,
38.75,72.00,2003,8760,262.35922382999229,
39.00,70.50,2003,8760,275.87194364713207,
39.00,70.75,2003,8760,273.05062384409445,
39.00,71.00,2003,8760,272.20869541429494,
39.00,71.25,2003,8760,270.63331590591503,
39.25,72.00,2003,8760,264.7777941089787,
39.50,72.00,2003,8760,270.93790843388808,
39.50,73.75,2003,8760,264.93423902781586,
60.50,221.50,2003,8760,265.1228859191616,
60.75,218.50,2003,8760,264.95772335975681,
60.75,218.75,2003,8760,263.61330712897592,
60.75,219.00,2003,8760,262.6896072213508,
60.75,221.50,2003,8760,265.2497993800194,
61.00,218.00,2003,8760,267.94475448991608,
61.00,218.75,2003,8760,263.35080403367135,
61.00,219.00,2003,8760,261.95894831304679,
61.00,220.75,2003,8760,262.98703451635629,
61.00,221.00,2003,8760,263.76514213771037,
61.25,220.25,2003,8760,264.60516842358732,
61.25,220.50,2003,8760,266.13122373432873,
61.50,217.75,2003,8760,266.58234790122674,
61.50,218.00,2003,8760,263.71487495561712,
61.50,218.50,2003,8760,263.51395815670764,
61.75,218.50,2003,8760,266.13422723360804,
62.25,218.25,2003,8760,267.17235972957525,
-39.75,288.50,2004,8784,280.01628440064809,
-35.00,289.75,2004,8784,272.59087691975856,
-35.00,290.00,2004,8784,272.37917275420085,
-34.75,289.50,2004,8784,276.55595702986034,
-34.75,289.75,2004,8784,272.13208777526688,
-34.50,289.75,2004,8784,274.56574911454555,
-34.50,290.00,2004,8784,270.3680085336793,
-34.00,290.00,2004,8784,270.8601146465225,
-34.00,290.25,2004,8784,269.09804568959498,
-33.75,290.00,2004,8784,271.47136428360511,
-33.25,289.75,2004,8784,274.73924727344337,
-33.25,290.00,2004,8784,267.86992141674995,
28.25,89.75,2004,8784,268.28393521334954,
28.25,90.00,2004,8784,266.39279949730212,
28.25,90.25,2004,8784,265.92666920938126,
29.25,83.75,2004,8784,267.37096026860081,
30.00,82.50,2004,8784,265.85047936743507,
30.00,85.00,2004,8784,266.03234743941675,
30.25,82.00,2004,8784,264.96615084490054,
30.25,82.25,2004,8784,264.66207726449045,
30.50,84.25,2004,8784,266.19881757621556,
30.50,86.50,2004,8784,271.05735940359983,
30.75,82.75,2004,8784,264.43790418941035,
30.75,83.00,2004,8784,264.92342141504059,
30.75,83.25,2004,8784,265.98900494983724,
31.00,82.25,2004,8784,265.40527163264096,
31.00,82.50,2004,8784,265.59779829188557,
31.00,82.75,2004,8784,266.1951154194677,
31.50,86.75,2004,8784,272.6398084515431,
31.75,85.00,2004,8784,270.47608834841645,
32.75,92.25,2004,8784,265.15742345194997,
32.75,92.50,2004,8784,264.92276162354239,
32.75,92.75,2004,8784,264.98901870949891,
32.75,93.25,2004,8784,266.51225987766173,
33.00,92.00,2004,8784,265.04231298686375,
33.25,95.25,2004,8784,266.90095126911154,
33.50,86.50,2004,8784,268.11385814826565,
33.50,86.75,2004,8784,268.757406604746,
33.75,89.00,2004,8784,265.97458146830076,
34.00,82.25,2004,8784,266.93342156227823,
34.25,79.75,2004,8784,263.99063166112848,
34.25,80.00,2004,8784,264.01466439460796,
34.50,79.75,2004,8784,264.19104797418868,
34.50,81.25,2004,8784,264.13584349064229,
34.75,82.25,2004,8784,264.03698344308822,
34.75,82.50,2004,8784,264.13759519233076,
35.50,89.75,2004,8784,264.12037121229048,
35.75,88.50,2004,8784,264.66194980565751,
35.75,89.75,2004,8784,263.1528421221318,
35.75,90.50,2004,8784,263.80057611969215,
35.75,90.75,2004,8784,263.47415988519111,
35.75,92.00,2004,8784,266.12215605633287,
35.75,94.25,2004,8784,268.362597027763,
36.00,90.00,2004,8784,263.2175896580319,
36.00,90.75,2004,8784,261.89540011157538,
36.00,91.00,2004,8784,262.12235420692599,
36.25,87.25,2004,8784,261.74217630084092,
36.25,87.50,2004,8784,261.72377590360105,
36.25,90.00,2004,8784,262.51429786751612,
36.50,87.50,2004,8784,260.16083655678727,
36.75,84.50,2004,8784,265.87354884121589,
36.75,84.75,2004,8784,262.95034152519071,
37.50,71.25,2004,8784,269.33270685790018,
37.75,70.75,2004,8784,272.39529870768064,
37.75,71.25,2004,8784,268.72724879113701,
37.75,88.25,2004,8784,263.18893113683481,
38.00,70.75,2004,8784,270.90733920724449,
38.00,71.00,2004,8784,268.33940026191198,
38.00,71.25,2004,8784,268.53581249952748,
38.00,71.75,2004,8784,266.64927606808465,
38.25,70.25,2004,8784,279.67125677584733,
38.25,71.00,2004,8784,271.0922839680656,
38.50,70.50,2004,8784,275.55053767741055,
38.50,71.00,2004,8784,271.67478125560046,
38.50,71.25,2004,8784,269.22989407523733,
38.50,72.00,2004,8784,264.48893369699005,
38.75,71.00,2004,8784,270.85667782316227,
38.75,71.25,2004,8784,268.25236769712689,
38.75,71.75,2004,8784,265.41445751746062,
38.75,72.00,2004,8784,262.96923906642451,
39.00,70.50,2004,8784,276.50380099319153,
39.00,70.75,2004,8784,273.65265183370622,
39.00,71.00,2004,8784,272.90763159614659,
39.00,71.25,2004,8784,271.33517653737999,
39.25,72.00,2004,8784,265.16785610004416,
39.50,72.00,2004,8784,271.40786883870112,
39.50,73.75,2004,8784,265.12200948579715,
60.50,221.50,2004,8784,266.04461702232152,
60.75,218.50,2004,8784,265.42258981624803,
60.75,218.75,2004,8784,264.0769004908633,
60.75,219.00,2004,8784,263.23533309005433,
60.75,221.50,2004,8784,266.33546184407777,
61.00,218.00,2004,8784,268.7689392961874,
61.00,218.75,2004,8784,264.04626596516817,
61.00,219.00,2004,8784,262.59974919164551,
61.00,220.75,2004,8784,263.81893812850092,
61.00,221.00,2004,8784,264.56830775846333,
61.25,220.25,2004,8784,265.22399943165874,
61.25,220.50,2004,8784,266.89579637280798,
61.50,217.75,2004,8784,267.35192202826886,
61.50,218.00,2004,8784,264.30548905892016,
61.50,218.50,2004,8784,264.10983988582979,
61.75,218.50,2004,8784,266.82208771002098,
62.25,218.25,2004,8784,267.31508238154902,
-39.75,288.50,2005,8760,279.34574618404861,
-35.00,289.75,2005,8760,272.33786032689761,
-35.00,290.00,2005,8760,272.28239492303157,
-34.75,289.50,2005,8760,276.32674357096352,
-34.75,289.75,2005,8760,271.83432063098365,
-34.50,289.75,2005,8760,274.46831771119002,
-34.50,290.00,2005,8760,270.242256876976,
-34.00,290.00,2005,8760,270.79989636390718,
-34.00,290.25,2005,8760,269.00894964209431,
-33.75,290.00,2005,8760,271.38740170796711,
-33.25,289.75,2005,8760,274.46376353921409,
-33.25,290.00,2005,8760,267.65020492240177,
28.25,89.75,2005,8760,268.38567558009873,
28.25,90.00,2005,8760,266.35868301739976,
28.25,90.25,2005,8760,265.5882695237251,
29.25,83.75,2005,8760,265.46950885999149,
30.00,82.50,2005,8760,265.93298317199429,
30.00,85.00,2005,8760,264.14927040692334,
30.25,82.00,2005,8760,264.55679924324767,
30.25,82.25,2005,8760,264.27359970301796,
30.50,84.25,2005,8760,264.72916077043368,
30.50,86.50,2005,8760,270.49892136386541,
30.75,82.75,2005,8760,263.4500848238871,
30.75,83.00,2005,8760,263.62824262505796,
30.75,83.25,2005,8760,264.45823154884931,
31.00,82.25,2005,8760,264.07889456204629,
31.00,82.50,2005,8760,263.98464444478356,
31.00,82.75,2005,8760,264.73595835716213,
31.50,86.75,2005,8760,272.1967024502689,
31.75,85.00,2005,8760,269.38010735707741,
32.75,92.25,2005,8760,265.48054885515882,
32.75,92.50,2005,8760,265.27473564844695,
32.75,92.75,2005,8760,265.34442853709879,
32.75,93.25,2005,8760,266.31044639517728,
33.00,92.00,2005,8760,265.20329456068066,
33.25,95.25,2005,8760,267.06222918610592,
33.50,86.50,2005,8760,267.096947547181,
33.50,86.75,2005,8760,267.75715216545211,
33.75,89.00,2005,8760,265.24036692440779,
34.00,82.25,2005,8760,265.66630179871163,
34.25,79.75,2005,8760,262.35418107193897,
34.25,80.00,2005,8760,262.25925405841986,
34.50,79.75,2005,8760,262.31023951491267,
34.50,81.25,2005,8760,262.41443786969467,
34.75,82.25,2005,8760,262.61175056875567,
34.75,82.50,2005,8760,262.36651632578952,
35.50,89.75,2005,8760,263.29686290793222,
35.75,88.50,2005,8760,263.95570452093534,
35.75,89.75,2005,8760,262.50736607764952,
35.75,90.50,2005,8760,263.45314657481293,
35.75,90.75,2005,8760,263.19518603146349,
35.75,92.00,2005,8760,265.46736573345584,
35.75,94.25,2005,8760,268.71203809241729,
36.00,90.00,2005,8760,262.76513693125827,
36.00,90.75,2005,8760,261.99377559330912,
36.00,91.00,2005,8760,262.00267725556955,
36.25,87.25,2005,8760,261.28600478498902,
36.25,87.50,2005,8760,261.09026531759463,
36.25,90.00,2005,8760,262.2193747098043,
36.50,87.50,2005,8760,259.66680638909884,
36.75,84.50,2005,8760,265.42904705761777,
36.75,84.75,2005,8760,262.71243082682292,
37.50,71.25,2005,8760,268.6638328726433,
37.75,70.75,2005,8760,271.31753625042364,
37.75,71.25,2005,8760,268.06505583149112,
37.75,88.25,2005,8760,263.77377965570042,
38.00,70.75,2005,8760,269.95988514869725,
38.00,71.00,2005,8760,267.70737532001652,
38.00,71.25,2005,8760,267.96374728581679,
38.00,71.75,2005,8760,265.98045283626749,
38.25,70.25,2005,8760,278.84162188142403,
38.25,71.00,2005,8760,270.49022726468297,
38.50,70.50,2005,8760,274.77207525244586,
38.50,71.00,2005,8760,271.06345694903371,
38.50,71.25,2005,8760,268.72519489270911,
38.50,72.00,2005,8760,263.5044733561337,
38.75,71.00,2005,8760,270.12739462308144,
38.75,71.25,2005,8760,267.65182543192822,
38.75,71.75,2005,8760,264.68733712984545,
38.75,72.00,2005,8760,262.07710422184914,
39.00,70.50,2005,8760,275.73931471245476,
39.00,70.75,2005,8760,272.84427643519012,
39.00,71.00,2005,8760,272.00408196296866,
39.00,71.25,2005,8760,270.38764719505832,
39.25,72.00,2005,8760,264.54926500015608,
39.50,72.00,2005,8760,270.3519266764323,
39.50,73.75,2005,8760,264.56989548391402,
60.50,221.50,2005,8760,266.29300334703976,
60.75,218.50,2005,8760,265.63022332909986,
60.75,218.75,2005,8760,264.34254611986415,
60.75,219.00,2005,8760,263.4336221215932,
60.75,221.50,2005,8760,266.64303992458673,
61.00,218.00,2005,8760,268.53144400435497,
61.00,218.75,2005,8760,263.97414993216461,
61.00,219.00,2005,8760,262.63394855168315,
61.00,220.75,2005,8760,264.09766122826704,
61.00,221.00,2005,8760,264.94148703797225,
61.25,220.25,2005,8760,265.46118412279105,
61.25,220.50,2005,8760,267.13568981815149,
61.50,217.75,2005,8760,266.8946949127058,
61.50,218.00,2005,8760,264.0208280014665,
61.50,218.50,2005,8760,264.13342903868795,
61.75,218.50,2005,8760,266.86111259460449,
62.25,218.25,2005,8760,267.94875526254037,
-39.75,288.50,2006,8760,279.6626596041466,
-35.00,289.75,2006,8760,273.4479685883544,
-35.00,290.00,2006,8760,273.24894782636807,
-34.75,289.50,2006,8760,277.23138485564488,
-34.75,289.75,2006,8760,272.96847372882445,
